id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,day_sin,day_cos,time_sin,time_cos,campaign_effect,seasonality_score,Time_of_Day_afternoon,Time_of_Day_evening,Time_of_Day_morning,Device_Type_desktop,Device_Type_mobile,Device_Type_tablet,Payment_Method_bank,Payment_Method_cash,Payment_Method_credit,Payment_Method_paypal,Referral_Source_ads,Referral_Source_direct,Referral_Source_email,Referral_Source_search_engine,Referral_Source_social_media,PM_RS_Combo_bank:ads,PM_RS_Combo_bank:direct,PM_RS_Combo_bank:email,PM_RS_Combo_bank:search_engine,PM_RS_Combo_bank:social_media,PM_RS_Combo_cash:ads,PM_RS_Combo_cash:direct,PM_RS_Combo_cash:email,PM_RS_Combo_cash:search_engine,PM_RS_Combo_cash:social_media,PM_RS_Combo_credit:ads,PM_RS_Combo_credit:direct,PM_RS_Combo_credit:email,PM_RS_Combo_credit:search_engine,PM_RS_Combo_credit:social_media,PM_RS_Combo_paypal:ads,PM_RS_Combo_paypal:direct,PM_RS_Combo_paypal:email,PM_RS_Combo_paypal:search_engine,PM_RS_Combo_paypal:social_media,Campaign_Period_false,Campaign_Period_true,Session_ID,purchase_proba,price_after_discount,expected_value
4363,0.14893617021276595,0.0,0.25,0.04368708981702864,0.33333333333333337,0.5,0.3181818181818182,1.0,0.24719101123595505,0.4150032817780095,0.8333333333333333,0.6577310931605727,0.5711814086435303,0.18052766333854414,0.373575913002071,0.5,1.0,0.0,0.2896879174805564,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0013963,0.8643569055529189,0.04354146618430521,0.037635366974303114
1812,0.47841000084271634,1.0,0.3333333333333333,0.04377448599040169,0.5333333333333333,0.25,0.09090909090909091,0.0,0.27929373996789725,0.660160239377634,0.3333333333333333,0.6930701468325533,0.1724137931034484,0.0990311320975803,0.801937735804838,0.19337902038305815,0.38675804076611636,1.0,0.483568387227767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,s0005812,0.8643569055529189,0.043541022065119554,0.0376349830968181
2452,0.7659574468085105,1.0,0.41666666666666663,0.043576220793559065,0.08888888888888889,1.0,0.045454545454545456,0.0,0.12199036918138041,0.3864083931746664,1.0,0.6116340332506904,0.5862068965517242,0.27747906604369355,0.0,0.0,0.0,1.0,0.32285031702535494,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0007839,0.8643569055529189,0.0435374863750759,0.037631926998712976
200,0.36170212765957444,0.0,0.08333333333333333,0.04360194446489772,0.18888888888888888,0.25,0.09090909090909091,1.0,0.09269662921348315,0.22485204617559199,0.3333333333333333,0.6224362137966103,0.3103448275862073,0.7225209339563149,4.551914400963142e-15,0.0,0.0,1.0,0.539852191397741,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000618,0.8643569055529189,0.04351958523646402,0.03761645402593654
2735,0.12765957446808507,0.0,0.16666666666666666,0.04357274809792835,0.13333333333333333,0.5,0.2727272727272727,1.0,0.13804173354735153,0.03277301677856743,0.3333333333333333,0.6101713973976048,0.5862068965517242,0.27747906604369355,0.0,0.0,0.0,1.0,0.32285031702535494,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0008787,0.8643569055529189,0.043514651100464444,0.03761218917141236
4248,0.08510638297872342,1.0,0.16666666666666666,0.0435206576634676,0.044444444444444446,0.25,0.5,0.0,0.19181380417335475,0.526760379013619,0.6666666666666666,0.5881202667336669,1.0,0.9999999999999991,0.3568958678922137,1.0,4.440892098500626e-16,0.0,0.8124481386300635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,s0013605,0.8643569055529189,0.043501315148950497,0.03760066214962916
1283,0.04255319148936171,1.0,0.08333333333333333,0.0436070248899871,0.2555555555555556,1.0,0.18181818181818182,1.0,0.15489566613162117,0.5691668955777888,0.3333333333333333,0.6245626631202972,0.6206896551724141,0.0,0.356895867892214,1.0,4.440892098500626e-16,1.0,0.5124012143167808,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0004055,0.8643569055529189,0.043495584715268244,0.0375957090097041
1588,0.4643606846336117,0.0,0.16666666666666666,0.04368856892813061,0.45555555555555555,0.25,0.0,1.0,0.03892455858747994,0.2246353699146887,0.5,0.6583372302963235,0.5172413793103452,0.9999999999999991,0.3568958678922135,0.0,0.0,1.0,0.6751506470531553,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,s0005050,0.8643569055529189,0.043489543225235794,0.037590487006074716
352,0.3191489361702128,0.0,0.3333333333333333,0.04353622048462747,0.12222222222222223,1.0,0.045454545454545456,0.0,0.12841091492776888,0.2983994315786861,1.0,0.5947291039912623,0.896551724137931,0.0990311320975778,0.8019377358048347,0.0,0.0,0.0,0.048287459755612994,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0001063,0.8643569055529189,0.04348300954847959,0.037584839577451845
2978,0.5531914893617021,1.0,0.25,0.0436041309769615,0.2777777777777778,0.75,0.3181818181818182,0.0,0.11757624398073836,0.47999999999999987,0.0,0.6233516859982294,0.1724137931034484,0.0990311320975803,0.801937735804838,0.0,0.0,1.0,0.2358393211255507,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0009590,0.8643569055529189,0.04348300839091439,0.03758483857690237
33,0.12765957446808507,0.0,0.0,0.0435481176826216,0.2111111111111111,0.75,0.045454545454545456,1.0,0.0991171749598716,0.03172917689031184,0.5,0.599769829570365,0.931034482758621,0.49999999999999784,1.0,0.5,1.0,0.0,0.40622406931503063,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.8643569055529189,0.04345618276751385,0.03756165166407035
1268,0.25531914893617025,1.0,0.25,0.04362760382705802,0.4,0.75,0.09090909090909091,1.0,0.16292134831460672,0.2277295137923114,0.8333333333333333,0.6331511599830267,0.10344827586206895,0.2774790660436868,3.3306690738754696e-15,0.0,0.0,0.0,0.1352984556554151,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0004002,0.8643569055529189,0.043453093411749785,0.03755898135808197
3727,0.21276595744680848,0.0,0.16666666666666666,0.043491461296498224,0.08888888888888889,0.0,0.0,0.0,0.32303370786516855,0.3223331948454895,0.8333333333333333,0.5756798433858685,0.3793103448275863,7.771561172376096e-16,0.3568958678922105,0.5,1.0,1.0,0.34997653784335875,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0011849,0.8643569055529189,0.043452802219790226,0.037558729664300884
2111,0.17315218475980554,1.0,0.3333333333333333,0.043528889238295954,0.2555555555555556,0.25,0.6818181818181819,1.0,0.0738362760834671,0.41106498013951387,0.8333333333333333,0.5916179102993075,0.41379310344827624,0.09903113209758246,0.8019377358048407,0.0,0.0,1.0,0.2358393211255518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0006809,0.8643569055529189,0.043417648743575864,0.03752834451438081
5976,0.04255319148936171,0.0,0.08333333333333333,0.04360149430064929,0.4666666666666667,0.0,0.18181818181818182,0.0,0.1725521669341894,0.31409766400537426,1.0,0.6222476798911835,0.3448275862068968,0.27747906604369016,1.609823385706477e-15,0.0,0.0,1.0,0.3228503170253533,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0018990,0.8643569055529189,0.043398020660579587,0.03751137884530021
1189,0.14893617021276595,1.0,0.25,0.04349191146074666,0.2555555555555556,0.0,0.2272727272727273,1.0,0.06460674157303371,0.511016040608702,0.8333333333333333,0.5758720418699583,0.7586206896551726,1.0,0.3568958678922173,1.0,4.440892098500626e-16,0.0,0.8124481386300639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0003701,0.8643569055529189,0.043380765464791415,0.03749646419766404
1133,0.5957446808510638,1.0,0.25,0.043516670494410103,0.32222222222222224,0.75,0.09090909090909091,1.0,0.29935794542536115,0.6179120401749528,0.3333333333333333,0.5864244827612124,0.24137931034482785,0.9009688679024173,0.8019377358048402,0.5,1.0,1.0,0.7892878637709622,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,s0003530,0.8643569055529189,0.04337645011170589,0.037492734192424666
3674,0.5744680851063829,1.0,0.25,0.04347120390531905,0.23333333333333334,1.0,0.09090909090909091,1.0,0.3507223113964687,0.15941687511780825,0.0,0.22498956201526915,0.06896551724137945,0.7225209339563181,6.106226635438361e-15,0.0,0.0,0.0,0.352300330027806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,s0011704,0.8643569055529189,0.04336977109620664,0.03748696113925559
1961,0.9999999999999999,0.0,0.3333333333333333,0.04359011157608193,0.5444444444444445,0.5,0.09090909090909091,0.0,0.0738362760834671,0.1335876843368989,1.0,0.6174743981041995,0.5172413793103452,0.9999999999999991,0.3568958678922135,0.0,0.0,1.0,0.6751506470531553,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,s0006285,0.8643569055529189,0.04335278763527882,0.037472281367522446
176,0.42553191489361697,0.0,0.3333333333333333,0.0434198208718201,0.17777777777777778,0.5,0.09090909090909091,1.0,0.1239967897271268,0.18613212234659804,0.0,0.5449665491653307,1.0,0.9999999999999991,0.3568958678922137,1.0,4.440892098500626e-16,0.0,0.8124481386300635,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000567,0.8643569055529189,0.04334263007915909,0.037463501613746814
1373,0.46808510638297873,0.0,0.08333333333333333,0.043504387441345896,0.4,0.5,0.09090909090909091,1.0,0.7146869983948635,0.37572692539792785,0.8333333333333333,0.5811940169560498,0.7241379310344831,0.900968867902417,0.8019377358048403,0.5,1.0,0.0,0.6017360024010255,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0004352,0.8643569055529189,0.04333036989158051,0.037452904435949896
1208,0.9999999999999999,0.0,0.41666666666666663,0.04350445175052424,0.4444444444444445,0.75,0.045454545454545456,0.0,0.13603531300160515,0.4534179670791294,0.16666666666666666,0.5812214259147851,0.6206896551724141,0.0,0.356895867892214,1.0,4.440892098500626e-16,1.0,0.5124012143167808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0003767,0.8643569055529189,0.043311098631633016,0.037436247189335574
617,0.12765957446808507,1.0,0.41666666666666663,0.04331589723961197,0.05555555555555556,1.0,0.13636363636363635,1.0,0.0,0.2841167758249233,0.5,0.5001384940940329,0.1379310344827589,1.5543122344752192e-15,0.35689586789220695,1.0,4.440892098500626e-16,1.0,0.5124012143167815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0001921,0.8643569055529189,0.04329183285225663,0.037419594679890734
2816,0.9999999999999999,0.0,0.16666666666666666,0.04340618732601062,0.2777777777777778,0.5,0.09090909090909091,1.0,0.32664526484751205,0.6419035777918563,0.8333333333333333,0.5390985397066522,0.621868739749567,0.7175225807903255,0.33237917428321595,0.6082433392875204,0.38920495196011484,0.413640863307463,0.6250297081474134,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0009042,0.8643569055529189,0.04328561458343837,0.03741421987629708
3200,0.4042553191489362,1.0,0.25,0.04352014319004082,0.5555555555555556,0.5,0.2272727272727273,1.0,0.2303370786516854,0.5324070244253394,0.5289922019285574,0.5879015142199724,0.827586206896552,0.27747906604368383,4.773959005888173e-15,1.0,4.440892098500626e-16,0.0,0.46014780860225835,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010294,0.8643569055529189,0.043278364616762814,0.03740795331753604
5803,0.9999999999999999,1.0,0.41666666666666663,0.04326978755873744,0.011111111111111112,0.5,0.8181818181818182,0.0,0.0341091492776886,0.5304848147436925,0.8333333333333333,0.48022698368418515,0.4345104585223156,0.6548573588691281,0.5955264839478789,1.0,4.440892098500626e-16,1.0,0.5708085988340036,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0018478,0.8643569055529189,0.04326497980456425,0.03739638406268268
4144,0.9999999999999999,0.0,0.5833333333333333,0.04346310094884737,0.48888888888888893,0.5,0.09090909090909091,0.0,0.15930979133226325,0.5575926525283341,0.0,0.7265952721188927,0.44827586206896575,0.4999999999999981,1.0,1.0,4.440892098500626e-16,1.0,0.7562006071583897,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0013286,0.8643569055529189,0.0432506146775419,0.03738396746594177
1177,0.14893617021276595,1.0,0.5833333333333333,0.04336014195431444,0.2555555555555556,0.25,0.045454545454545456,0.0,0.37680577849117175,0.5102916374300616,0.16666666666666666,0.5192448513832288,0.1724137931034484,0.0990311320975803,0.801937735804838,1.0,4.440892098500626e-16,1.0,0.5606886740723954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0003669,0.8643569055529189,0.043249332702653416,0.037382859382094166
2042,0.9999999999999999,0.0,0.16666666666666666,0.0434131970264504,0.37777777777777777,1.0,0.36363636363636365,0.0,0.30537720706260035,0.06745561385267776,0.3333333333333333,0.5421163110360488,0.3448275862068968,0.27747906604369016,1.609823385706477e-15,1.0,4.440892098500626e-16,1.0,0.647699669972198,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0006589,0.8643569055529189,0.043249191615461584,0.03738273743240562
1311,0.41700207655486365,0.0,0.16666666666666666,0.04346991772175211,0.5444444444444445,0.5,0.0,1.0,0.07945425361155699,0.13839506289323153,0.6666666666666666,0.5664689236017589,0.7586206896551726,1.0,0.3568958678922173,1.0,4.440892098500626e-16,0.0,0.8124481386300639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,s0004162,0.8643569055529189,0.04323324816971146,0.03736895660497319
353,0.021276595744680826,0.0,0.16666666666666666,0.04325576815785788,0.11111111111111112,0.5,0.13636363636363635,0.0,0.15730337078651685,0.6974214526058017,0.6666666666666666,0.4741777627682748,0.5517241379310347,0.7225209339563183,6.217248937900877e-15,0.0,0.0,1.0,0.5398521913977427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,s0001068,0.8643569055529189,0.04320770619323804,0.037346879221226925
5973,0.42553191489361697,0.0,0.25,0.04322631455417513,0.044444444444444446,0.75,0.6363636363636364,0.0,0.08346709470304976,0.5366719283535393,0.3333333333333333,0.46148224649436603,0.27586206896551735,0.9999999999999982,0.35689586789220973,0.5,1.0,1.0,0.8375753235265773,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0018972,0.8643569055529189,0.043207102858817716,0.03734635772495436
619,0.021276595744680826,0.0,0.3333333333333333,0.04335010972249236,0.33333333333333337,0.75,0.2727272727272727,0.0,0.27608346709470305,0.04871794333804498,0.5,0.5149140602813,0.931034482758621,0.49999999999999784,1.0,1.0,4.440892098500626e-16,0.0,0.568648745788453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0001928,0.8643569055529189,0.043205609356750725,0.0373450668061293
984,0.9999999999999999,0.0,0.25,0.04342432251430436,0.5111111111111112,0.0,0.0,0.0,0.20104333868378813,0.25079546899795546,0.5,0.5469027695459708,0.5862068965517242,0.27747906604369355,0.0,0.5,1.0,1.0,0.48527499349877723,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,s0003055,0.8643569055529189,0.043202375977009023,0.03734227201202128
880,0.46808510638297873,1.0,0.25,0.043387409045933405,0.43333333333333335,0.0,0.14765884745140365,1.0,0.0,0.3188920153984803,1.0,0.531007475204628,0.6551724137931036,0.09903113209758013,0.8019377358048377,1.0,4.440892098500626e-16,1.0,0.5606886740723953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002701,0.8643569055529189,0.04319939694006769,0.03733969706086914
6098,0.17021276595744683,0.0,0.16666666666666666,0.0433142895101533,0.26666666666666666,0.75,0.2272727272727273,0.0,0.46709470304975925,0.7719616407299582,0.8333333333333333,0.49944404972574397,0.7586206896551726,1.0,0.3568958678922173,0.5,1.0,0.0,0.6500234621566414,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0019430,0.8643569055529189,0.043198784738126224,0.037339167899893444
2826,0.20709146564283087,1.0,0.25,0.04326940170366736,0.16666666666666669,0.75,0.0,0.0,0.42856207816513514,0.01815443093180378,0.0,0.48006044848412616,0.6896551724137931,0.49999999999999434,1.0,0.0,0.0,0.0,0.2437993928416066,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0009072,0.8643569055529189,0.043197286034161245,0.03733787248477193
5685,0.06382978723404253,0.0,0.3333333333333333,0.04326940170366736,0.17777777777777778,1.0,0.0,0.0,0.3286516853932584,0.7595330625357525,0.8333333333333333,0.48006044848412616,0.5862068965517242,0.27747906604369355,0.0,0.5,1.0,1.0,0.48527499349877723,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0018093,0.8643569055529189,0.04319247832286084,0.03733371690630952
1847,0.1914893617021276,0.0,0.16666666666666666,0.04334027041820533,0.34444444444444444,0.25,0.09090909090909091,1.0,0.20064205457463885,0.1064537044576593,0.8333333333333333,0.510665463497533,0.6551724137931036,0.09903113209758013,0.8019377358048377,0.0,0.0,1.0,0.2358393211255507,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0005927,0.8643569055529189,0.043190987264542624,0.037332428099755594
3862,0.9999999999999999,1.0,0.41666666666666663,0.043305028988471383,0.26666666666666666,0.5,0.2727272727272727,1.0,0.21669341894060998,0.19,0.0,0.4954441124227439,0.6860870921759412,0.36983311739737457,0.733675921376511,0.5,1.0,0.37144955635170196,0.49663137469985785,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0012299,0.8643569055529189,0.043189548911168794,0.0373311848490843
4152,0.28939743753435043,0.0,0.41666666666666663,0.04323064146295428,0.1,1.0,0.13636363636363635,1.0,0.1601123595505618,0.10323869133872035,0.8333333333333333,0.09647773557516193,0.6206896551724141,0.0,0.356895867892214,0.5,1.0,1.0,0.34997653784335836,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0013305,0.8643569055529189,0.04318741082149132,0.037329336776506884
