,id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,Purchase,Time_of_Day,Device_Type,Payment_Method,Referral_Source,PM_RS_Combo,Session_ID,Campaign_Period
11079,11080,28.0,1.0,3.0,150.23,44.0,3.0,5.0,1.0,2.38,0.314986676923119,4.0,0.881328671754103,52.0,0.0,evening,mobile,bank,,bank:direct,s0016153,false
11080,11081,38.0,1.0,2.0,735.388,40.0,3.0,4.0,0.0,1.03,0.114471702039048,5.0,-0.0141839165835473,1.0,0.0,afternoon,tablet,cash,direct,cash:direct,s0016154,false
11081,11082,22.0,0.0,3.0,676.437,10.0,1.0,4.0,0.0,1.07,3.6675065207217,6.0,-0.118995874436422,42.0,0.0,afternoon,mobile,credit,,credit:search_engine,s0016155,true
11082,11083,30.0,1.0,5.0,50.247,13.0,3.0,6.0,1.0,0.71,2.69698563279255,0.0,0.342984842237491,61.0,0.0,morning,desktop,cash,email,cash:email,s0016156,
11083,11084,36.0,1.0,1.0,644.6102100998603,6.0,4.0,5.0,0.0,5.61,0.120219995556974,2.0,0.598383710911306,56.0,0.0,evening,mobile,cash,direct,cash:direct,,false
11084,11085,30.0,1.0,1.0,447.104,34.0,4.0,4.0,0.0,5.65,4.30596951849559,3.0,-0.289428871327533,44.0,0.0,afternoon,mobile,bank,social_media,bank:social_media,s0016159,true
11085,11086,44.0,1.0,4.0,268.863,34.0,3.0,3.0,1.0,0.0,0.791305440023462,4.0,0.696945986175204,58.0,0.0,evening,mobile,cash,direct,cash:direct,s0016160,false
11086,11087,48.0,1.0,2.0,594.493,10.0,3.0,2.0,0.0,0.15,0.62709884318583,6.0,0.99917325110079,25.0,0.0,evening,desktop,,social_media,cash:social_media,s0016162,true
11087,11088,18.0,0.0,2.0,843.932,33.0,2.0,5.0,1.0,5.22,3.65151638298218,0.0,0.236516147319773,19.0,0.0,afternoon,desktop,cash,,cash:social_media,s0016163,false
11088,11089,27.0,0.0,6.0,148.951,29.0,2.0,4.0,0.0,3.79,0.875532372647174,1.0,0.912650511109893,40.0,1.0,,desktop,bank,social_media,bank:social_media,s0016164,true
11089,11090,21.0,1.0,2.0,515.761,3.0,2.0,3.0,0.0,1.44,1.58236646403594,2.0,-0.370042721955979,27.0,0.0,evening,desktop,,ads,bank:ads,s0016165,true
11090,11091,42.0,1.0,1.0,256.086,41.0,2.0,2.0,1.0,0.43,4.81060330613494,3.0,0.995967723562377,64.0,1.0,morning,mobile,,,credit:social_media,s0016166,false
11091,11092,21.0,0.0,2.0,448.532,40.0,0.0,8.0,0.0,6.86,1.46175948379671,5.0,-0.212660350441506,24.0,0.0,morning,mobile,paypal,direct,paypal:direct,s0016168,false
11092,11093,27.0,1.0,3.0,794.83,29.0,2.0,6.0,0.0,1.56,1.95737270655653,6.0,0.174034353480469,64.0,0.0,evening,mobile,bank,email,bank:search_engine,s0016169,false
11093,11094,27.0,0.0,1.0,108.433,1.0,4.0,10.0,1.0,7.27,0.369468026146136,0.0,-0.256239455341595,20.0,0.0,evening,mobile,,email,paypal:email,s0016170,false
11094,11095,23.525811060964827,0.0,3.0,210.178,43.0,3.0,1.0,0.0,4.86,2.03821098187862,1.0,-0.776955330025087,14.0,0.0,morning,mobile,credit,search_engine,credit:search_engine,s0016171,false
11095,11096,53.0,0.0,2.0,93.743,4.0,2.0,6.0,1.0,5.86,0.0489034912822175,2.0,-0.879704711087335,62.0,0.0,evening,desktop,credit,direct,credit:direct,s0016172,false
11096,11097,31.0,1.0,1.0,815.662,8.0,2.0,4.082571522645682,0.0,1.62,3.07616521122941,4.0,0.971684476426983,58.0,0.0,morning,mobile,credit,direct,credit:direct,s0016174,false
11097,11098,24.0,1.0,4.0,955.11,47.0,4.0,5.0,1.0,2.3,0.499721227376412,5.0,0.33858102598775,36.0,0.0,afternoon,desktop,cash,,cash:search_engine,s0016175,true
11098,11099,18.0,0.0,4.0,177.749,3.0,0.0,2.0,1.0,10.75,0.710429767259174,6.0,-0.4253203971075074,4.0,1.0,morning,desktop,paypal,direct,paypal:direct,s0016176,false
11099,11100,52.0,1.0,3.0,329.378,48.0,4.0,0.0,1.0,5.02,0.541303140782022,1.0,-0.523350457256071,44.0,1.0,evening,desktop,,search_engine,cash:search_engine,s0016178,true
11100,11101,47.0,1.0,7.0,157.799,4.0,0.0,5.0,0.0,6.24,2.02001985357332,2.0,0.611667648084421,9.0,0.0,afternoon,mobile,paypal,ads,paypal:ads,s0016179,false
11101,11102,65.0,0.0,3.0,639.019,41.0,2.0,0.0,0.0,7.2,1.56774710796457,4.0,-0.809638752807689,46.0,0.0,evening,mobile,paypal,,bank:search_engine,s0016181,true
11102,11103,18.0,1.0,3.0,336.424,49.0,0.0,5.0,1.0,4.97,4.83590479599935,5.0,-0.3124897513250335,57.0,1.0,afternoon,desktop,,,paypal:direct,s0016182,false
11103,11104,52.0,0.4050261795918391,2.0,365.847,3.0,4.0,9.0,1.0,5.27,3.92880357979141,6.0,0.995441535920466,15.0,0.0,morning,mobile,credit,social_media,credit:social_media,s0016183,false
11104,11105,24.0,1.0,3.0,48.692,32.0,1.0,1.0,0.0,5.69,1.62118884785123,1.0,0.422753504874332,67.0,1.0,evening,desktop,bank,email,bank:email,s0016185,false
11105,11106,35.0,0.0,1.0,921.004,47.0,4.0,4.0,0.0,7.25,2.388978885481956,3.0,0.784200386420095,36.0,1.0,morning,tablet,paypal,email,paypal:email,s0016187,true
11106,11107,20.0,0.0,3.0,509.112,15.0,1.0,2.0,0.0,9.81,2.39658581884319,5.0,-0.0096659671688316,18.0,0.0,evening,desktop,credit,social_media,credit:social_media,s0016189,false
11107,11108,46.0,1.0,2.0,948.601,4.0,3.0,7.0,1.0,9.57,2.75162429897528,6.0,0.649570623729795,46.0,0.0,morning,mobile,cash,search_engine,cash:search_engine,s0016190,true
11108,11109,18.0,0.0,4.0,497.27894574139225,31.0,1.0,3.0,1.0,3.02,4.37391185796264,0.0,0.113569675515496,60.0,1.0,morning,desktop,cash,,cash:ads,s0016191,false
11109,11110,27.0,1.0,1.0,588.74,10.0,1.0,1.0,1.0,0.55,1.00344766667823,1.0,0.961346435245959,15.0,1.0,evening,mobile,credit,,credit:social_media,s0016192,false
11110,11111,34.0,1.0,2.0,921.631,43.0,0.0,3.0,1.0,6.231185925578523,2.72347439322664,2.0,0.805334654756356,67.0,0.0,evening,desktop,paypal,social_media,paypal:social_media,s0016193,false
11111,11112,18.0,1.0,4.0,786.163,42.0,0.0,1.0,1.0,12.54,4.04987954158668,3.0,-0.301795042471559,13.0,1.0,morning,mobile,cash,direct,paypal:direct,,false
11112,11113,40.0,1.0,3.0,149.564,43.0,1.0,0.0,0.0,8.72,4.74020968294971,5.0,0.898204120327301,27.0,1.0,evening,desktop,paypal,email,paypal:email,s0016196,
11113,11114,43.0,0.0,4.0,577.678,48.0,3.0,3.0,0.0,8.63,0.0352636052461616,6.0,0.626687926765838,1.0,0.0,afternoon,mobile,paypal,search_engine,paypal:search_engine,s0016197,false
11114,11115,24.0,1.0,5.0,509.229,10.0,0.0,1.0,1.0,1.97,3.95331393808744,0.0,0.1919686186125665,8.0,1.0,afternoon,mobile,cash,,cash:direct,s0016198,false
11115,11116,30.0,1.0,4.0,787.956,37.0,0.0,7.0,1.0,7.54,0.727789584377216,1.0,-0.205489462663664,35.0,0.0,morning,mobile,cash,email,cash:email,s0016199,true
11116,11117,18.0,1.0,2.0,744.762,48.0,1.0,2.0,1.0,13.07,2.402922351621,2.0,-0.509808495101078,69.0,1.0,morning,desktop,paypal,direct,paypal:direct,s0016200,false
11117,11118,28.0,1.0,2.0,148.389,15.0,0.0,2.0,1.0,8.96,3.24160642912337,4.0,0.924965431872027,8.0,1.0,morning,tablet,cash,direct,cash:direct,,false
11118,11119,32.0,0.0,3.0,695.572,46.0,1.0,1.0,0.0,1.97,3.25209879359006,6.0,0.809779991162617,21.0,1.0,afternoon,desktop,bank,social_media,bank:social_media,s0016204,false
11119,11120,35.0,1.0,3.0,852.776,11.0,4.0,4.0,1.0,5.77,3.66554854965862,0.0,-0.249878372268189,15.0,0.0,afternoon,mobile,credit,search_engine,credit:search_engine,s0016205,false
11120,11121,26.0,0.0,2.0,347.26,48.0,4.0,8.0,0.0,3.66,0.0,1.0,0.428350288150858,69.0,0.0,afternoon,desktop,,search_engine,bank:search_engine,s0016206,false
11121,11122,22.0,0.0,0.0,3233.33524964739,46.0,1.0,4.0,0.0,2.3,1.48669506913499,2.0,0.236569415074371,10.0,0.0,evening,mobile,credit,social_media,credit:social_media,s0016207,false
11122,11123,34.0,1.0,8.0,840.158,16.0,4.0,0.0,1.0,5.93,4.12647073080351,4.0,0.433565137418263,61.0,1.0,morning,mobile,cash,email,cash:email,s0016209,false
11123,11124,32.53231737515179,1.0,5.0,742.733,46.0,3.0,5.0,1.0,3.06,0.692125741860909,5.0,-0.409804699950135,4.0,0.0,afternoon,mobile,credit,search_engine,credit:search_engine,s0016210,false
11124,11125,22.0,0.0,1.0,713.484,26.45900727501965,3.0,2.0,1.0,4.97,2.60009466257841,1.0,0.933015671506216,43.0,0.0,morning,tablet,cash,search_engine,cash:search_engine,s0016213,true
11125,11126,18.0,0.0,2.0,157.618,3.0,4.0,0.0,1.0,0.94,0.356567962507602,2.0,0.619591689354852,45.0,1.0,afternoon,desktop,cash,,cash:search_engine,s0016214,true
11126,11127,42.0,1.0,2.0,391.015,34.0,3.0,2.0,0.0,17.12,0.955637192807811,3.0,0.264893060573083,43.0,1.0,morning,tablet,paypal,ads,paypal:ads,s0016215,true
11127,11128,64.0,1.0,1.0,470.56,32.0,4.0,4.0,0.0,1.94,1.35192784644464,4.0,0.846555691406393,55.0,0.0,evening,desktop,paypal,ads,paypal:ads,s0016216,false
11128,11129,22.0,0.0,2.0,501.22333760340865,3.0,3.0,3.0,0.0,7.96,0.942940479749382,5.0,-0.719429397372989,44.0,0.0,afternoon,mobile,credit,,credit:search_engine,s0016217,true
11129,11130,35.0,1.0,3.0,540.343,34.0,0.0,2.0,1.0,2.78,2.02921941336207,6.0,-0.98491307617607,27.0,1.0,evening,desktop,paypal,,,s0016218,true
11130,11131,36.16579565457765,1.0,1.0,298.054,41.0,1.0,0.0,0.0,1.61,3.92481521350392,0.0,-0.751671173178992,58.0,1.0,evening,desktop,bank,search_engine,bank:search_engine,s0016219,false
11131,11132,33.333061287808874,1.0,1.0,97.226,3.0,2.0,4.0,1.0,4.84,3.4879849688726,1.0,-0.771846903120796,63.0,1.0,evening,desktop,bank,social_media,bank:social_media,s0016220,false
11132,11133,23.41968864554351,1.0,2.0,808.535,49.0,0.0,7.0,0.22350981505089548,2.35,1.85770281370871,2.0,0.805378637486806,47.0,0.0,afternoon,desktop,cash,,cash:search_engine,s0016221,true
11133,11134,29.0,1.0,1.0,965.721,1.0,4.0,6.0,0.0,3.46,1.8939217540192,3.0,-0.241674909041312,25.0,0.0,evening,mobile,cash,,cash:email,s0016222,true
11134,11135,40.0,0.0,1.0,767.435,22.0,0.0,11.0,1.0,9.5,1.31690757069024,5.0,-0.975066247206009,44.0,0.0,afternoon,tablet,credit,,credit:email,s0016224,true
11135,11136,20.0,1.0,1.0,8031.4839005367,47.0,1.0,6.0,0.0,1.46,3.37434089847301,6.0,-0.967728929115976,13.0,0.0,morning,mobile,bank,direct,bank:direct,s0016225,false
11136,11137,18.0,0.0,2.0,813.681,11.0,4.0,5.0,0.0,6.43,4.51690469555811,0.0,0.939854077139802,63.0,0.0,morning,mobile,cash,,cash:direct,s0016226,false
11137,11138,46.0,0.0,3.0,361.521,39.0,3.0,2.0,1.0,5.3,2.51755197487751,1.0,0.944129773713942,51.0,0.0,evening,desktop,paypal,email,paypal:email,s0016227,false
11138,11139,34.0,1.0,1.0,406.157,13.0,4.0,1.0,0.0,12.53,3.12749365027575,2.0,-0.542263881184542,70.0,0.0,,desktop,paypal,social_media,paypal:social_media,s0016228,false
11139,11140,30.0,1.0,4.0,915.271,3.0,2.0,7.0,1.0,6.75,1.8676058670612599,4.0,0.55045274005175,45.0,0.0,afternoon,mobile,credit,ads,credit:ads,s0016230,true
11140,11141,65.0,1.0,2.0,116.88,19.0,4.0,3.0,1.0,3.2,0.641652903686096,5.0,0.208604671716263,8.0,1.0,afternoon,desktop,paypal,ads,paypal:ads,s0016231,false
11141,11142,19.0,1.0,4.0,661.569,15.0,3.0,2.0,0.0,5.15,0.0616751649088834,6.0,-0.810660037450913,37.0,1.0,evening,desktop,credit,search_engine,credit:search_engine,s0016232,true
11142,11143,27.0,1.0,3.0,528.441,47.0,0.0,7.0,1.0,3.15,2.75162429897528,0.0,-0.883601793754127,43.0,0.0,evening,tablet,paypal,,paypal:email,s0016233,true
11143,11144,23.0,1.0,2.0,381.55339829382507,42.0,1.0,1.0,1.0,6.52,2.02464630222744,1.0,-0.97113055030531,13.0,1.0,afternoon,mobile,,direct,bank:direct,s0016234,false
11144,11145,54.0,0.0,3.0,433.948,20.0,3.0,3.0,1.0,5.56,1.165972035865,2.0,-0.854464407420193,26.0,0.0,morning,mobile,credit,social_media,credit:social_media,s0016235,true
11145,11146,18.0,0.0,1.0,795.865,38.0,0.0,4.0,0.0,4.65,0.146026033513667,4.0,0.230338061934102,6.0,0.0,evening,mobile,bank,social_media,bank:social_media,s0016237,
11146,11147,20.0,1.0,3.0,883.07,34.0,2.2552248259144325,4.0,0.0,7.55,1.08319194630184,5.0,-0.934210003599342,63.0,0.0,evening,mobile,credit,direct,credit:direct,s0016238,false
11147,11148,20.0,0.0,1.0,488.726,11.0,4.0,3.0,0.0,5.0,2.9433536698862,6.0,0.901355560381929,42.0,0.0,morning,mobile,paypal,search_engine,paypal:search_engine,s0016239,true
11148,11149,25.0,1.0,2.0,505.128,32.0,4.0,3.0226026297568143,0.0,1.29,4.15227900673968,0.0,0.210090197811238,39.0,0.0,afternoon,desktop,cash,ads,cash:ads,s0016240,true
11149,11150,65.0,0.0,9.0,531.179,9.0,1.0,1.0,1.0,6.92,0.523295719795569,1.0,-0.944349219645301,28.0,1.0,evening,mobile,credit,direct,credit:direct,,true
11150,11151,43.0,0.0,0.0,896.901,11.0,1.0,2.0,0.0,8.79,0.44220152807231,2.0,-0.423811331145935,61.0,0.0,morning,mobile,,direct,cash:direct,s0016242,false
11151,11152,18.0,0.0,4.0,904.237,48.0,2.0,1.0,0.0,0.53,1.32366097552567,3.0,-0.0300890265161713,28.0,1.0,evening,tablet,cash,direct,cash:direct,s0016243,true
11152,11153,18.0,1.0,4.0,717.314,7.0,3.0,0.0,1.0,6.85,3.70531337730714,6.0,0.835985767753491,15.0,1.0,morning,desktop,credit,ads,credit:ads,s0016246,false
11153,11154,22.0,0.0,2.6701073909147217,500.223,42.0,2.0,1.0,0.0,8.42,5.32711304149941,0.0,0.465471454409149,17.0,1.0,evening,tablet,cash,email,cash:email,s0016247,false
11154,11155,40.063319187844606,0.0,2.0,240.227,7.0,3.0,7.0,1.0,19.01,2.15206487134937,1.0,0.702976385382624,23.0,0.0,afternoon,mobile,,email,paypal:email,s0016248,false
11155,11156,59.0,1.0,7.0,688.786,39.0,4.0,1.0,1.0,4.55,0.277920433948649,2.0,0.536915842463575,8.0,1.0,evening,mobile,bank,direct,bank:direct,s0016249,false
11156,11157,27.0,1.0,5.0,236.607,22.0,1.0,9.0,0.0,1.28,2.1099713832642,6.0,0.546737411583821,4.0,0.0,evening,mobile,bank,email,bank:email,s0016253,false
11157,11158,30.0,0.0,1.0,346.7743845916111,90.0,1.0,12.0,1.0,1.67,2.91600962081411,0.0,0.581215710249907,46.0,0.0,afternoon,mobile,paypal,ads,paypal:ads,s0016254,true
11158,11159,40.0,1.0,3.0,25.341,1.0,2.0,3.0,0.0,5.05,0.849964003216865,1.0,0.98675089166784,56.0,0.0,evening,desktop,bank,email,bank:email,s0016255,false
11159,11160,27.0,0.0,0.0,422.639,16.0,0.0,10.0,0.0,5.65,6.39859493453521,3.0,-0.996639845947129,42.0,0.0,evening,mobile,credit,social_media,credit:social_media,s0016257,true
11160,11161,36.0,1.0,2.5613067688383837,664.847,49.0,3.0,7.0,1.0,4.47,1.66260611765761,4.0,-0.691213830091645,65.0,0.0,evening,mobile,credit,email,credit:email,s0016258,false
11161,11162,46.486970695343025,1.0,1.0,715.443,36.0,4.0,5.0,1.0,3.9,4.63399639422054,0.0,0.888410622927248,1.0,0.0,evening,tablet,cash,direct,cash:direct,s0016261,false
11162,11163,26.0,1.0,4.0,847.114,8.0,1.0,5.0,0.0,2.29,2.89411211927867,1.0,0.0619611995004073,11.0,0.0,afternoon,desktop,paypal,social_media,paypal:social_media,s0016262,false
11163,11164,25.0,1.0,5.0,14988.319963134,27.0,1.0,10.0,0.0,7.31,2.79926557654488,2.0,0.819775877867122,52.0,0.0,evening,mobile,bank,search_engine,bank:search_engine,s0016263,false
11164,11165,20.0,1.0,4.0,925.373,4.0,1.0,3.0,1.0,10.15,2.1097999726413,3.0,0.910349850128093,68.0,0.0,morning,mobile,bank,,bank:email,s0016264,false
11165,11166,35.0,0.0,5.0,907.395,29.0,1.0,6.0,1.0,8.23,4.12059876700315,4.0,0.14483961458084,27.0,0.0,afternoon,mobile,paypal,direct,paypal:direct,s0016265,true
11166,11167,47.0,0.0,1.0,145.198,28.0,1.0,1.0,1.0,11.12,2.95275899844386,5.0,0.977491116120628,23.0,0.0,evening,mobile,cash,search_engine,cash:search_engine,s0016266,false
11167,11168,43.0,1.0,4.0,55.705,26.0,3.0,3.0,1.0,3.31,0.298604024545234,6.0,0.0468532721335471,34.0,1.0,morning,mobile,cash,,cash:search_engine,,true
11168,11169,24.0,1.0,3.0,139.822,2.0,2.0,1.0,0.0,0.48,3.58434261983365,2.0,0.996296308104771,59.0,1.0,evening,desktop,cash,,cash:ads,s0016270,false
11169,11170,52.0,1.0,2.0,822.036,1.0,3.0,2.0,1.0,9.05,4.27699204640488,4.0,0.99332884951961,42.0,1.0,evening,desktop,paypal,direct,paypal:direct,s0016272,true
11170,11171,21.0,1.0,3.0,984.05,8.0,4.0,3.0,0.0,3.55,1.3169796430639,6.0,-0.952812250740408,56.0,0.0,evening,desktop,cash,direct,cash:direct,s0016274,false
11171,11172,19.0,0.0,3.0,581.435,37.0,0.0,4.0,1.0,6.57,3.9359847406625,0.0,0.774559216873487,7.0,0.0,afternoon,desktop,paypal,social_media,,s0016275,false
11172,11173,57.0,0.0,5.0,734.825,37.0,2.0,7.0,0.0,7.36,1.89219941190492,1.0,0.0170925531665506,29.0,0.0,morning,desktop,cash,social_media,cash:social_media,s0016276,true
11173,11174,28.0,1.0,3.0,417.777,22.0,1.0,2.0,0.0,6.51,0.309000832682629,2.0,-0.938646566945523,39.0,1.0,morning,desktop,cash,ads,cash:ads,s0016277,true
11174,11175,28.0,1.0,1.0,146.95,13.0,0.0,4.0,0.0,8.04,2.91987926258467,3.0,0.952361858479201,67.0,0.0,evening,desktop,bank,,bank:direct,s0016278,false
11175,11176,20.0,0.0,4.0,421.346,18.0,2.0,4.0,0.0,3.21,4.5715751376038,4.0,-0.988190898354179,7.0,0.0,evening,tablet,credit,,credit:social_media,s0016279,false
11176,11177,42.0,0.0,2.0,529.458,42.0,0.0,12.0,0.0,0.48,0.0,5.0,-0.908633266866884,61.0,0.0,morning,mobile,bank,email,bank:email,s0016280,false
11177,11178,29.0,0.0,2.0,9063.55673734123,48.0,3.0,4.0,1.0,4.02,3.53625657311477,2.0,-0.676499875399488,39.0,0.0,morning,desktop,bank,ads,bank:ads,s0016284,true
11178,11179,25.0,1.0,11.0,236.75,29.0,2.0,5.0,0.0,7.85,3.17438482894447,3.0,0.553372004384608,9.0,0.0,evening,,cash,ads,cash:ads,s0016285,false
11179,11180,26.0,0.0,2.0,893.197,18.0,4.0,6.0,1.0,11.46,1.87777104260551,4.0,-0.599940632818337,46.0,0.0,afternoon,desktop,paypal,direct,paypal:direct,s0016286,true
11180,11181,45.0,1.0,3.0,21.433,2.0,3.0,2.0,1.0,4.19,4.11729425252607,5.0,0.928637146123778,30.0,1.0,afternoon,tablet,paypal,email,paypal:email,s0016287,true
11181,11182,56.0,1.0,3.0,700.988,12.0,1.0,8.0,0.0,5.2,1.51608495836199,6.0,0.947289176916917,27.0,0.0,evening,mobile,,email,cash:email,s0016288,true
11182,11183,25.11205994028553,0.0,4.0,623.308,48.0,3.0,3.0,1.0,2.57,5.71766355377142,4.233228619271976,-0.0706441410024664,47.0,1.0,morning,desktop,credit,,credit:ads,s0016289,true
11183,11184,51.0,1.0,6.0,405.058,24.0,3.0,1.0,0.0,4.4,1.19275519189824,2.0,-0.489985960114001,65.0,0.0,afternoon,mobile,bank,email,bank:email,s0016291,false
11184,11185,21.0,0.0,5.0,711.287,13.0,4.0,2.0,1.0,3.45,1.17731393342947,3.0,0.969885449167752,26.0,1.0,evening,desktop,credit,,credit:email,s0016292,true
11185,11186,22.0,0.0,2.0,888.947,31.0,3.0,3.0,0.0,1.02,2.7877661425831586,5.0,-0.770444441108677,49.0,0.0,afternoon,mobile,paypal,,paypal:email,s0016294,true
11186,11187,35.0,0.0,4.0,678.924,42.0,3.0,7.0,0.0,13.75,0.22975599250673,6.0,0.018887033844919,40.0,0.0,afternoon,desktop,cash,search_engine,cash:search_engine,s0016295,true
11187,11188,18.0,0.0,2.0,909.949,18.0,3.0,3.0,1.0,7.49,1.26879345380846,0.0,0.283306160654442,44.0,0.0,morning,desktop,,email,bank:email,s0016296,true
11188,11189,30.0,1.0,4.0,309.5358280065297,17.0,4.0,6.0,1.0,5.84,2.90265034014945,1.0,-0.547434821967493,10.0,0.0,afternoon,desktop,paypal,email,paypal:email,s0016297,false
11189,11190,19.0,1.0,2.0,837.113,9.0,0.0,3.0,0.0,5.89,4.52637169705116,2.0,0.579089985194689,31.0,1.0,evening,desktop,credit,social_media,credit:social_media,s0016298,true
11190,11191,20.0,0.0,4.0,979.609,40.0,3.0,8.0,1.0,7.5,4.05447248291138,4.0,-0.849821802648221,32.0,0.0,evening,desktop,credit,ads,credit:ads,s0016300,true
11191,11192,20.0,0.0,4.0,594.617,34.0,4.0,6.0,0.0,9.92,0.325809653802148,5.0,0.998869478103166,18.0,0.0,afternoon,tablet,bank,social_media,bank:social_media,s0016301,false
11192,11193,43.0,0.0,3.0,736.206,14.0,0.0,2.0,0.0,13.84,0.80861025356691,6.0,-0.0595935069171848,30.0,0.0,morning,mobile,cash,email,cash:email,s0016302,true
11193,11194,18.0,1.0,4.0,366.028,37.0,3.0,3.0,1.0,0.54,4.24951640960174,0.0,0.996350229397119,4.0,1.0,evening,mobile,bank,direct,bank:direct,s0016303,false
11194,11195,24.0,0.0,0.0,889.191,14.0,4.0,1.0,1.0,5.35,0.32303786447244,1.0,-0.76173215752109,57.0,0.0,evening,mobile,,search_engine,cash:search_engine,s0016304,false
11195,11196,32.0,0.6487903652318546,2.0,727.205,22.0,0.0,1.0,0.0,1.75,0.621387166197733,2.0,0.426325500899866,6.0,1.0,evening,mobile,cash,ads,cash:ads,s0016305,false
11196,11197,54.0,0.0,2.0,818.189,27.0,2.0,0.0,0.0,14.84,6.00544700920271,5.0,0.45154626008682264,13.0,1.0,evening,mobile,cash,search_engine,cash:search_engine,s0016308,false
11197,11198,36.0,0.0,4.0,779.062,20.0,1.0,4.0,1.0,1.37,2.54909714522962,6.0,-0.645039465201573,38.0,0.0,morning,desktop,credit,social_media,credit:social_media,s0016309,true
11198,11199,18.0,0.0,2.0,933.826,1.0,1.0,2.0,0.0,2.23,2.14056224391906,1.0,0.999078072260069,13.0,0.0,afternoon,mobile,paypal,,paypal:social_media,s0016311,
11199,11200,28.0,1.0,2.0,498.423,7.0,4.0,0.0,1.0,8.1,1.67050335112833,2.0,0.55150488854249,58.0,1.0,afternoon,desktop,credit,search_engine,credit:search_engine,s0016312,false
11200,11201,20.0,1.0,0.0,192.552,6.0,4.0,1.0,1.0,1.87,1.13314987328831,3.0,-0.955854844405951,11.0,0.0,evening,mobile,credit,direct,credit:direct,s0016313,false
11201,11202,26.663714792715087,0.0,2.0,113.372,44.0,0.0,8.0,0.0,6.99,1.22292658912717,4.0,0.0152585451122687,1.0,0.0,afternoon,mobile,credit,email,credit:email,s0016314,false
11202,11203,41.0,1.0,0.0,290.59414870410245,21.0,3.0,3.0,0.0,2.04,1.14889855802712,5.0,-0.822744152182428,8.0,0.0,evening,desktop,cash,search_engine,cash:search_engine,s0016315,false
11203,11204,25.0,1.0,5.0,28.483,45.0,4.0,0.0,0.0,6.49,3.18842860598498,6.0,0.999932807004545,47.0,1.0,evening,tablet,,ads,credit:ads,s0016316,true
11204,11205,19.0,1.0,7.0,845.515,36.0,4.0,3.0,1.0,3.11,3.1131494762326,0.0,0.150262960957975,6.0,0.0,evening,mobile,paypal,ads,paypal:ads,s0016317,false
11205,11206,26.0,1.0,1.0,495.965,36.0,1.0,1.0,1.0,0.98,3.44374794736187,1.0,0.659927883220271,41.0,0.0,afternoon,mobile,cash,ads,cash:ads,s0016318,true
11206,11207,28.0,0.0,2.0,372.427,42.0,4.0,1.0,1.0,0.77,1.41426424859432,2.0,0.963761122531008,50.0,0.0,morning,desktop,bank,direct,bank:direct,s0016319,true
11207,11208,23.0,0.0,4.0,535.521,4.0,1.0,1.0,1.0,2.61,1.884787278523816,3.0,-0.995588673467387,3.0,1.0,evening,desktop,cash,direct,cash:direct,s0016320,false
11208,11209,22.965490798099985,1.0,3.0,916.353,34.0,2.0,2.0,0.0,6.42,5.81339661158066,5.0,0.599613076880205,12.0,0.0,evening,mobile,cash,direct,cash:direct,s0016322,false
11209,11210,26.0,0.0,2.0,705.443,33.0,0.0,0.0,0.0,4.97,1.55573626917466,6.0,0.996910223151975,53.0,0.0,afternoon,mobile,bank,ads,bank:ads,s0016323,false
11210,11211,22.0,1.0,2.0,762.917,33.0,1.0,1.0,1.0,2.11,0.0239789527279837,1.0,-0.99962947577546,38.0,1.0,,mobile,cash,direct,cash:direct,s0016325,true
11211,11212,24.671847353495554,1.0,1.0,628.006,16.0,2.0,8.0,0.0,1.35,2.00370588954991,2.0,-0.325653698781109,49.0,0.0,evening,mobile,credit,ads,credit:ads,s0016326,true
11212,11213,20.0,0.0,4.0,393.187,16.0,1.0,2.0617049337474516,0.0,6.44,0.354823294155416,4.0,0.146892892558451,62.0,1.0,evening,desktop,credit,social_media,credit:social_media,s0016328,false
11213,11214,20.0,0.0,6.0,978.154,9.0,1.0,7.0,1.0,9.05,3.9737276615878,5.0,-0.804488482024686,24.0,0.0,afternoon,desktop,cash,email,cash:email,s0016329,false
11214,11215,23.807077898299237,1.0,1.0,699.999,21.0,1.0,9.0,1.0,2.63,4.33883488248433,0.0,0.928265420348847,34.0,0.0,morning,mobile,paypal,social_media,paypal:social_media,,true
11215,11216,24.0,0.0,2.0,731.322,15.0,3.0,3.0,1.0,4.16,0.384801775770524,1.0,0.210126646653435,68.0,1.0,evening,desktop,credit,direct,credit:direct,s0016332,false
11216,11217,46.0,0.0,3.0,916.763,14.0,1.0,6.0,1.0,1.63,1.39164404280662,3.0,0.41863788805276486,36.0,0.0,morning,mobile,paypal,,paypal:search_engine,s0016334,true
11217,11218,27.0,1.0,6.0,454.643,14.0,3.0,1.0,1.0,0.21,3.31572253391143,4.0,0.124876360978896,34.0,1.0,morning,mobile,paypal,search_engine,paypal:search_engine,s0016335,true
11218,11219,34.46304915624598,1.0,2.0,6619.28287744196,18.0,4.0,2.0,1.0,5.5,3.94547985861828,5.0,0.436732842876802,25.0,0.0,evening,desktop,bank,social_media,bank:social_media,s0016336,true
